Date,Time,Physical Memory Used [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core Clocks (avg) [MHz],Core Effective Clocks (avg) [MHz],Total CPU Usage [%],Core Temperatures (avg),CPU Package,CPU Package Power [W],Total System Power [W],Memory Clock [MHz],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Battery_Percentage
9.7.2024,01:36.3,4983,62.9,0.975,3573.4,138.2,3.4,48,51,6.112,10.068,1954.7,0,0.1,0.1,0,0.379,15.232,26.91,79.7,36.3,615,55,0.059,0.034,-9,45
9.7.2024,01:38.3,4982,62.9,1.031,3848.2,139.5,3.3,48,51,6.229,10.123,1954.7,0,0.1,0.1,0.008,0.374,15.215,26.91,79.7,36.3,615,55,0.029,0,-8.73,45
9.7.2024,01:40.3,4983,62.9,1.031,3848.2,145.7,3.3,48,51,6.438,10.406,1954.7,0,0.1,0.1,0,0.288,15.193,26.91,79.7,36.3,615,55,0,0,-8.895,40
9.7.2024,01:42.3,4982,62.9,1.012,3756.6,138.9,3.3,49,50,5.983,10.195,1954.7,0,0.2,0.2,0,0.359,15.185,26.895,79.6,36.3,615,55,0.029,0,-9.09,40
9.7.2024,01:44.3,4982,62.9,1.031,3848.2,140.2,3.3,49,50,6.089,10.141,1954.7,0,0.1,0.1,0,0.285,15.195,26.895,79.6,36.3,615,55,0.059,0,-8.475,40
9.7.2024,01:46.3,4985,62.9,1.031,3848.2,138.5,3.3,49,51,6.29,10.285,1954.7,0,0.2,0.2,0,0.406,15.031,26.88,79.6,36.3,615,55,0,0,-9.105,40
9.7.2024,01:48.3,4984,62.9,1.012,3756.6,138.4,3.3,49,50,6.196,10.121,1954.7,0,0.2,0.2,0,0.365,15.081,26.88,79.6,36.3,615,55,0.029,0,-8.22,40
9.7.2024,01:50.3,4984,62.9,1.011,3756.6,140.7,3.3,48,51,6.373,10.292,1954.7,0,0.1,0.1,0,0.382,15.21,26.88,79.6,36.3,615,55,0.058,0.034,-8.19,40
9.7.2024,01:52.3,4984,62.9,1.031,3848.2,137.8,3.3,48,50,6.056,10.08,1954.7,0,0,0,0,0.21,15.236,26.865,79.5,36.3,615,55,0,0,-8.16,40
9.7.2024,01:54.3,4983,62.9,1.031,3848.2,144,3.3,48,50,6.36,10.298,1954.7,0,0.1,0.1,0,0.421,15.234,26.865,79.5,36.3,615,55,0.088,0,-8.145,40
9.7.2024,01:56.3,4983,62.9,1.012,3756.6,179,3.3,52,54,7.348,11.001,1954.7,0,0.1,0.1,0,0.22,15.228,26.865,79.5,36.3,615,55,2.741,0,-8.475,40
9.7.2024,01:58.3,4901,61.9,1.01,3756.6,223.1,3.3,48,51,7.856,11.87,1954.7,0,0.1,0.1,0,0.487,15.215,26.85,79.5,36.3,615,55,2.771,0,-11.37,40
9.7.2024,02:00.3,4901,61.9,0.994,3665,166.4,3.3,50,51,6.484,10.383,1954.7,0,0.1,0.1,0,0.391,15.205,26.85,79.5,36.3,615,55,0,0,-11.67,40
9.7.2024,02:02.3,4902,61.9,1.012,3756.6,139,3.3,48,51,6.472,10.323,1954.7,0,0.1,0.1,0,0.323,15.199,26.835,79.4,36.3,615,55,0.059,0,-10.005,40
9.7.2024,02:04.3,4901,61.9,1.031,3848.2,137.9,3.3,48,51,6.165,10.025,1954.7,0,0.3,0.3,0,0.238,15.204,26.835,79.4,36.3,615,55,0.029,0,-8.865,40
9.7.2024,02:06.3,4901,61.9,1.012,3756.6,137.2,3.3,49,51,6.193,10.265,1954.7,0,0.1,0.1,0,0.428,15.198,26.835,79.4,36.3,615,55,0.082,0.086,-9.33,40
9.7.2024,02:08.3,4901,61.9,1.012,3756.6,138.9,3.3,48,51,6.156,10.051,1954.7,0,0,0,0,0.21,15.233,26.82,79.4,36.3,615,55,0.029,0,-8.91,40
9.7.2024,02:10.3,4901,61.9,1.012,3756.6,146,3.3,48,51,6.489,10.328,1954.7,0,0.1,0.1,0,0.306,15.191,26.82,79.4,36.3,615,55,0,0,-9.66,40
9.7.2024,02:12.3,4901,61.9,1.031,3848.2,135.1,3.3,49,50,6.056,10.141,1954.7,0,0.1,0.1,0,0.355,15.211,26.82,79.4,36.3,615,55,0.059,0,-8.835,40
9.7.2024,49:49.8,5126,64.7,1.013,3756.6,362.6,3.3,58,60,9.827,14.064,1954.7,0,0.2,0.2,0.006,0.604,15.242,28.845,85.4,36.3,614,55,0.029,0.021,-17.16,40
9.7.2024,49:51.8,5124,64.7,0.994,3665,232.6,3.3,55,56,8.079,12.005,1954.7,0,0.1,0.2,0.008,0.902,15.4,28.83,85.3,36.3,614,55,2.8,0,-12.615,40
9.7.2024,49:53.8,5124,64.7,0.975,3573.4,163.7,3.3,55,56,6.651,10.642,1954.7,0,0.3,0.3,0.049,0.374,15.462,28.83,85.3,36.3,614,55,2.771,0,-9.945,40
9.7.2024,49:55.8,5124,64.7,1.032,3848.2,190.7,3.3,54,56,7.344,11.399,1954.7,0.1,0.4,0.6,0.065,0.786,15.43,28.815,85.3,36.3,614,55,0,0,-11.49,40
9.7.2024,49:57.8,5123,64.7,0.976,3573.4,145,3.3,54,56,6.446,10.11,1954.7,0,0.1,0.1,0,0.306,15.42,28.815,85.3,36.3,614,55,0.029,0,-8.085,40
9.7.2024,49:59.8,5123,64.7,1.031,3848.2,142.5,3.3,54,55,6.396,10.066,1954.7,0,0.1,0.1,0,0.355,15.468,28.815,85.3,36.3,614,55,0,0,-8.385,40
9.7.2024,50:01.8,5123,64.7,1.031,3848.2,152.5,3.3,54,55,6.493,10.184,1954.7,0,0.1,0.1,0,0.218,15.163,28.8,85.3,36.3,614,55,0.117,0.057,-9.465,40
9.7.2024,50:03.8,5124,64.7,0.975,3573.4,146.2,3.3,54,55,6.676,10.091,1954.7,0,0.1,0.1,0,0.373,15.361,28.8,85.3,36.3,614,55,0,0,-8.535,40
9.7.2024,50:05.8,5125,64.7,0.994,3665,141.2,3.3,54,56,6.451,10.042,1954.7,0,0.2,0.2,0,0.383,15.441,28.8,85.3,36.3,614,55,0,0,-11.34,40
9.7.2024,50:07.9,5125,64.7,1.012,3756.6,140.7,3.3,53,56,6.17,9.871,1954.7,0,0,0,0,0.209,15.44,28.785,85.2,36.3,614,55,0.054,0.026,-8.085,40
9.7.2024,50:09.9,5125,64.7,1.012,3756.6,149.9,3.3,54,56,6.693,10.233,1954.7,0,0.3,0.3,0.008,0.576,15.368,28.785,85.2,36.3,614,55,0,0.026,-9,40
9.7.2024,50:11.9,5124,64.7,1.031,3848.2,143.4,3.3,54,56,6.386,10.019,1954.7,0,0.1,0.1,0,0.235,15.281,28.77,85.2,36.3,614,55,0.059,0,-9.075,40
9.7.2024,50:13.9,5123,64.7,0.994,3665,147.4,3.3,57,56,6.66,10.039,1954.7,0,0.1,0.1,0,0.286,15.204,28.77,85.2,36.3,614,55,0.029,0.026,-8.25,40
9.7.2024,50:15.9,5124,64.7,1.013,3756.6,141.8,3.3,56,56,6.27,10.056,1954.7,0,0.1,0.1,0,0.353,15.358,28.77,85.2,36.3,614,55,0,0,-9.195,40
9.7.2024,50:17.9,5123,64.7,1.013,3756.6,147.2,3.3,56,55,6.975,10.207,1954.7,0,0.1,0.1,0,0.289,15.431,28.755,85.1,36.3,614,55,0.059,0.034,-8.175,40
9.7.2024,50:19.9,5123,64.7,1.013,3756.6,142.4,3.3,56,55,6.505,9.929,1954.7,0,0.1,0.1,0,0.21,15.466,28.755,85.1,36.3,614,55,0,0,-10.26,40
9.7.2024,50:21.9,5122,64.7,1.013,3756.6,154.5,3.3,57,56,6.566,10.407,1954.7,0,0.1,0.1,0,0.515,15.347,28.755,85.1,36.3,614,55,0.059,0,-8.865,40
9.7.2024,50:23.9,5121,64.7,0.974,3573.4,146.1,3.3,54,56,6.33,10.003,1954.7,0,0.1,0.1,0,0.213,15.467,28.74,85.1,36.3,614,55,2.793,0,-7.86,40
9.7.2024,50:25.9,5121,64.7,1.03,3848.2,156.9,3.3,55,56,6.593,10.372,1954.7,0,0.2,0.2,0,0.434,15.446,28.74,85.1,36.3,614,55,2.719,0,-8.055,40
9.7.2024,50:27.9,5122,64.7,0.994,3665,142.7,3.3,55,56,6.565,10.014,1954.7,0,0.1,0.1,0,0.276,15.425,28.74,85.1,36.3,614,55,0.059,0.053,-8.235,40
9.7.2024,50:29.9,5122,64.7,1.013,3756.6,143.1,3.3,56,62,6.14,9.947,1954.7,0,0.1,0.1,0,0.29,15.431,28.725,85,36.3,614,55,0,0,-8.295,40
9.7.2024,50:31.9,5121,64.7,0.976,3573.4,135.3,3.3,61,63,6.262,9.779,1954.7,0,0.1,0.1,0,0.219,15.422,28.725,85,36.3,614,55,0.146,0.055,-8.595,40
9.7.2024,50:33.9,5120,64.6,0.994,3665,132.1,3.3,53,56,6.227,9.732,1954.7,0,0.1,0.1,0,0.227,15.462,28.725,85,36.3,614,55,0.03,0,-8.145,40
9.7.2024,50:35.9,5121,64.7,1.012,3756.6,145.3,3.3,54,55,6.494,9.99,1954.7,0,0.1,0.1,0,0.238,15.43,28.71,85,36.3,614,55,0,0,-8.22,40
9.7.2024,50:37.9,5121,64.7,1.012,3756.6,141.3,3.3,54,55,6.392,10.01,1954.7,0,0.1,0.1,0.032,0.275,15.461,28.71,85,36.3,614,55,0.029,0,-8.61,40
9.7.2024,50:39.9,5123,64.7,0.992,3665,148.1,3.3,54,55,6.582,10.231,1954.7,0,0.1,0.1,0,0.358,15.431,28.71,85,36.3,614,55,0,0,-7.815,40
9.7.2024,50:41.9,5123,64.7,0.994,3665,143.5,3.3,53,56,6.383,10.154,1954.7,0,0.1,0.1,0,0.376,15.42,28.695,84.9,36.3,614,55,0.029,0,-8.64,40
9.7.2024,50:43.9,5123,64.7,1.012,3756.6,150.4,3.3,54,56,6.681,10.255,1954.7,0,0.2,0.2,0,0.468,15.427,28.695,84.9,36.3,614,55,0.029,0,-8.715,40
9.7.2024,50:45.9,5123,64.7,1.029,3848.2,142.2,3.3,53,56,6.51,9.988,1954.7,0,0.1,0.1,0,0.259,15.445,28.695,84.9,36.3,614,55,0,0,-10.17,40
9.7.2024,50:47.9,5123,64.7,1.029,3848.2,143,3.3,53,56,6.318,10.088,1954.7,0,0.1,0.1,0,0.438,15.42,28.68,84.9,36.3,614,55,0.089,0.034,-8.22,40
9.7.2024,50:49.9,5122,64.7,1.031,3848.2,143.6,3.3,54,55,6.286,9.992,1954.7,0,0.1,0.1,0,0.275,15.422,28.68,84.9,36.3,614,55,0,0,-9.135,40
9.7.2024,50:51.9,5122,64.7,1.012,3756.6,142.9,3.3,53,56,6.534,10.161,1954.7,0,0.3,0.3,0,0.363,15.454,28.68,84.9,36.3,614,55,0.059,0,-8.91,40
9.7.2024,50:53.9,5122,64.7,1.013,3756.6,148,3.3,53,56,6.475,10.097,1954.7,0.1,0.1,0.2,0.145,0.221,15.432,28.665,84.9,36.3,614,55,0.029,0,-8.895,40
9.7.2024,50:55.9,5122,64.7,1.031,3848.2,155,3.3,53,56,6.642,10.423,1954.7,0,0.1,0.1,0,0.394,15.387,28.665,84.9,36.3,614,55,2.721,0,-11.7,40
9.7.2024,50:57.9,5121,64.7,1.031,3848.2,157.5,3.3,53,55,6.556,10.34,1954.7,0,0.1,0.1,0,0.285,15.385,28.665,84.9,36.3,614,55,0.029,0,-9.225,40
9.7.2024,50:59.9,5120,64.6,1.031,3848.2,144.6,3.3,54,55,6.456,10.117,1954.7,0,0.2,0.2,0,0.481,15.419,28.65,84.8,36.3,614,55,2.783,0.068,-11.985,35
9.7.2024,51:01.9,5121,64.7,1.012,3756.6,149.8,3.3,53,56,6.712,10.172,1954.7,0,0.1,0.1,0,0.235,15.389,28.65,84.8,36.3,614,55,0.117,0.034,-7.875,35
9.7.2024,51:03.9,5120,64.6,1.031,3848.2,146.8,3.3,54,56,6.576,10.112,1954.7,0,0.1,0.1,0,0.289,15.39,28.65,84.8,36.3,614,55,0.058,0.02,-8.295,35
9.7.2024,51:05.9,5120,64.7,0.975,3573.4,143.6,3.3,53,55,6.484,9.946,1954.7,0,0.1,0.1,0,0.361,15.418,28.635,84.8,36.3,614,55,0,0,-8.385,35
9.7.2024,51:07.9,5119,64.6,1.031,3848.2,140.3,3.3,54,55,6.33,9.922,1954.7,0,0.1,0.1,0,0.288,15.367,28.635,84.8,36.3,614,55,0.054,0,-8.28,35
9.7.2024,51:09.9,5120,64.6,1.031,3848.2,186.9,3.3,54,56,7.315,10.805,1954.7,0,0.2,0.2,0,0.276,15.383,28.62,84.7,36.3,614,55,0,0,-10.26,35
9.7.2024,51:11.9,5120,64.6,1.012,3756.6,142.3,3.3,53,55,6.644,10.027,1954.7,0,0.1,0.1,0,0.305,15.415,28.62,84.7,36.3,614,55,0.058,0.026,-8.7,35
9.7.2024,51:13.9,5119,64.6,1.012,3756.6,144.1,3.3,54,55,6.635,10.121,1954.7,0,0.1,0.1,0,0.287,15.445,28.62,84.7,36.3,614,55,0.029,0.026,-9.615,35
9.7.2024,51:15.9,5119,64.6,1.012,3756.6,142.4,3.3,53,56,6.396,10.068,1954.7,0,0.2,0.2,0,0.278,15.39,28.605,84.7,36.3,614,55,0,0.026,-8.385,35
9.7.2024,51:17.9,5122,64.7,1.012,3756.6,143.6,3.3,54,56,6.494,10.209,1954.7,0,0.1,0.1,0,0.434,15.442,28.605,84.7,36.3,614,55,0.088,0.034,-8.61,35
9.7.2024,51:19.9,5122,64.7,1.031,3848.2,143.2,3.3,54,55,6.396,10,1954.7,0,0.1,0.1,0,0.277,15.419,28.605,84.7,36.3,614,55,0,0,-8.085,35
9.7.2024,51:21.9,5122,64.7,1.031,3848.2,140.7,3.3,54,56,6.563,10.217,1954.7,0,0.1,0.1,0,0.431,15.425,28.59,84.6,36.3,614,55,0.058,0,-8.715,35
9.7.2024,51:23.9,5122,64.7,1.013,3756.6,142.4,3.3,59,67,6.277,9.852,1954.7,0,0,0,0,0.211,15.417,28.59,84.6,36.3,614,55,0.03,0.127,-7.95,35
9.7.2024,51:25.9,5121,64.7,1.031,3848.2,133.8,3.3,54,56,6.151,9.869,1954.7,0,0.1,0.1,0.024,0.235,15.41,28.59,84.6,36.3,614,55,0,0,-8.79,35
9.7.2024,51:27.9,5121,64.7,1.013,3756.6,142.1,3.3,53,55,6.094,9.835,1954.7,0,0.1,0.2,0.008,0.295,15.417,28.575,84.6,36.3,614,55,0.029,0,-7.815,35
9.7.2024,51:29.9,5121,64.7,1.012,3756.6,150,3.3,52,55,6.531,10.178,1954.7,0,0.1,0.1,0,0.356,15.422,28.575,84.6,36.3,614,55,2.762,0,-12.96,35
9.7.2024,51:31.9,5120,64.6,1.012,3756.6,152.2,3.3,53,56,6.668,10.342,1954.7,0,0.2,0.2,0,0.43,15.419,28.56,84.5,36.3,614,55,2.881,0.034,-9.51,35
9.7.2024,51:33.9,5121,64.7,1.031,3848.2,144,3.3,53,55,6.674,10.126,1954.7,0,0.2,0.2,0.008,0.372,15.406,28.56,84.5,36.3,614,55,0.029,0,-8.01,35
9.7.2024,51:35.9,5120,64.6,1.031,3848.2,141,3.3,52,55,6.413,9.98,1954.7,0,0.1,0.1,0,0.305,15.419,28.56,84.5,36.3,614,55,0,0,-8.1,35
9.7.2024,51:37.9,5120,64.6,1.012,3756.6,165.1,3.3,53,55,6.808,10.573,1954.7,0.1,0.1,0.1,0.024,0.411,15.36,28.545,84.5,36.3,614,55,4.057,0.664,-8.22,35
9.7.2024,51:39.9,5120,64.6,1.031,3848.2,184.7,3.3,54,56,6.996,10.748,1954.7,0,0.1,0.1,0.065,0.293,15.363,28.545,84.5,36.3,614,55,0,0,-11.28,35
9.7.2024,51:41.9,5121,64.7,1.012,3756.6,144.5,3.3,53,55,6.439,9.984,1954.7,0,0.1,0.1,0,0.216,15.422,28.545,84.5,36.3,614,55,0.059,0,-8.235,35
9.7.2024,51:44.0,5121,64.7,0.994,3665,149.2,3.3,53,56,6.619,10.223,1954.7,0,0.1,0.1,0.032,0.364,15.416,28.53,84.5,36.3,614,55,0.029,0,-8.43,35
9.7.2024,51:45.9,5121,64.7,1.012,3756.6,163.2,3.3,54,55,6.417,10.156,1954.7,0,0.1,0.1,0,0.326,15.42,28.53,84.5,36.3,614,55,0,0,-8.16,35
9.7.2024,51:48.0,5120,64.7,1.031,3848.2,143,3.3,54,56,6.397,10.106,1954.7,0,0.3,0.3,0,0.427,15.399,28.53,84.5,36.3,614,55,0.088,0.034,-8.655,35
9.7.2024,51:50.0,5121,64.7,1.012,3756.6,144.5,3.3,53,56,6.442,10.055,1954.7,0,0.1,0.1,0,0.251,15.142,28.515,84.4,36.3,614,55,0,0,-8.16,35
9.7.2024,51:52.0,5121,64.7,1.031,3848.2,145,3.3,54,56,6.477,10.159,1954.7,0,0.1,0.1,0,0.38,15.399,28.515,84.4,36.3,614,55,0.029,0,-10.785,35
9.7.2024,51:53.9,5121,64.7,1.012,3756.6,150.1,3.3,54,55,6.453,10.184,1954.7,0,0.1,0.1,0,0.28,15.32,28.515,84.4,36.3,614,55,0.029,0,-12.21,35
9.7.2024,51:55.9,5039,63.6,1.031,3848.2,295.2,3.3,54,56,9.33,13.089,1954.7,0,0.3,0.3,0,1.385,15.384,28.5,84.4,36.3,614,55,0,0,-9.045,35
9.7.2024,51:58.0,5044,63.7,1.031,3848.2,158.2,3.3,55,56,6.549,10.432,1954.7,0,0.1,0.1,0,0.342,15.374,28.5,84.4,36.3,614,55,0.029,0,-11.415,35
9.7.2024,39:43.3,5194,65.6,0.994,3665,243.5,3.3,60,64,8.052,12.488,1954.7,0,0.1,0.1,0.018,0.224,15.544,30.525,90.4,36.3,614,55,0.129,0.068,-16.8,35
9.7.2024,39:45.3,5198,65.6,0.994,3665,269.4,3.3,52,54,8.467,13.153,1954.7,0,0.3,0.4,0.04,1.268,15.052,30.525,90.4,36.3,614,55,0,0.034,-9.615,35
9.7.2024,39:47.3,5194,65.6,1.012,3756.6,215.9,3.3,52,53,7.729,12.396,1954.7,0.9,0.1,1,10.403,0.258,15.602,30.51,90.3,36.3,614,55,0,0,-10.755,35
9.7.2024,39:49.3,5191,65.5,1.012,3756.6,205,3.3,51,53,7.202,12.015,1954.7,0,0.3,0.3,0.02,0.58,15.418,30.51,90.3,36.3,614,55,0.03,0,-9.435,35
9.7.2024,39:51.3,5188,65.5,1.012,3756.6,148.7,3.3,51,53,6.303,10.615,1954.7,0,0.1,0.1,0,0.3,15.606,30.495,90.3,36.3,614,55,0.059,0,-11.745,35
9.7.2024,39:53.3,5187,65.5,1.031,3848.2,141.4,3.3,50,52,6.296,10.607,1954.7,0,0.2,0.2,0,0.386,15.592,30.495,90.3,36.3,614,55,0.029,0,-11.865,35
9.7.2024,39:55.3,5187,65.5,0.994,3665,148.5,3.3,50,53,6.498,10.652,1954.7,0.1,0.1,0.1,0.038,0.234,15.565,30.495,90.3,36.3,614,55,0,0,-11.97,35
9.7.2024,39:57.3,5187,65.5,1.031,3848.2,142.2,3.3,50,53,6.447,10.559,1954.7,0,0.1,0.1,0,0.445,15.569,30.48,90.2,36.3,614,55,2.771,0.053,-9.27,35
9.7.2024,39:59.3,5186,65.5,0.994,3665,148.6,3.3,50,52,6.551,10.641,1954.7,0,0.1,0.1,0,0.323,15.51,30.48,90.2,36.3,614,55,0.088,0.034,-8.88,35
9.7.2024,40:01.3,5185,65.5,0.992,3665,149.3,3.3,50,52,6.106,10.544,1954.7,0,0.1,0.1,0,0.357,15.574,30.48,90.2,36.3,614,55,2.8,0,-8.625,35
9.7.2024,40:03.3,5185,65.5,0.975,3573.4,144.8,3.3,50,52,6.227,10.437,1954.7,0,0.1,0.1,0,0.21,15.613,30.465,90.2,36.3,614,55,0.029,0,-8.835,35
9.7.2024,40:05.3,5185,65.5,1.031,3848.2,142.1,3.2,51,53,6.267,10.521,1954.7,0,0.2,0.2,0,0.441,15.589,30.465,90.2,36.3,614,55,0,0,-9.42,35
9.7.2024,40:07.3,5185,65.5,1.031,3848.2,139.9,3.2,51,53,6.344,10.387,1954.7,0,0.1,0.1,0,0.289,15.519,30.465,90.2,36.3,614,55,0.024,0,-8.58,35
9.7.2024,40:09.3,5185,65.5,1.013,3756.6,130.3,3.2,54,64,5.734,10.021,1954.7,0,0.3,0.3,0,0.154,15.615,30.45,90.1,36.3,614,55,0.059,0.053,-9.15,35
9.7.2024,40:11.3,5184,65.5,1.031,3848.2,140.3,3.2,50,52,6.619,10.494,1954.7,0,0.1,0.1,0,0.225,15.592,30.45,90.1,36.3,614,55,0.029,0.026,-8.55,35
9.7.2024,40:13.3,5182,65.4,1.031,3848.2,169,3.2,50,51,6.739,11.125,1954.7,0,0.1,0.1,0,0.369,15.554,30.435,90.1,36.3,614,55,0.059,0.021,-8.685,35
9.7.2024,40:15.4,5183,65.4,1.012,3756.6,142.1,3.2,50,51,6.545,10.624,1954.7,0,0.1,0.1,0.02,0.461,15.612,30.435,90.1,36.3,614,55,0.058,0.082,-9.18,35
9.7.2024,40:17.4,5184,65.4,0.975,3573.4,139.1,3.2,50,51,6.338,10.299,1954.7,0,0.1,0.1,0,0.211,15.532,30.435,90.1,36.3,614,55,0,0,-8.4,35
9.7.2024,40:19.4,5184,65.5,1.012,3756.6,142.5,3.2,50,51,6.383,10.494,1954.7,0,0.1,0.1,0.032,0.291,15.533,30.42,90.1,36.3,614,55,0.029,0,-8.385,35
9.7.2024,40:21.4,5183,65.4,0.994,3665,140.8,3.2,50,51,6.276,10.424,1954.7,0,0.2,0.2,0,0.458,15.6,30.42,90.1,36.3,614,55,0.059,0,-8.34,35
9.7.2024,40:23.4,5182,65.4,1.031,3848.2,144.9,3.2,50,51,6.308,10.52,1954.7,0,0.1,0.1,0,0.288,15.575,30.42,90.1,36.3,614,55,0.029,0,-8.43,30
9.7.2024,40:25.4,5181,65.4,1.012,3756.6,150.5,3.2,49,52,6.559,10.743,1954.7,0,0.2,0.2,0,0.31,15.589,30.405,90,36.3,614,55,0,0,-9.6,30
9.7.2024,40:27.4,5182,65.4,1.012,3756.6,140,3.2,49,52,6.411,10.452,1954.7,0,0.1,0.1,0,0.42,15.585,30.405,90,36.3,614,55,0,0,-8.28,30
9.7.2024,40:29.4,5182,65.4,1.01,3756.6,145.6,3.2,50,52,6.305,10.446,1954.7,0,0.1,0.1,0,0.219,15.606,30.405,90,36.3,614,55,0.089,0.034,-9.21,30
9.7.2024,40:31.4,5181,65.4,1.012,3756.6,147.5,3.2,52,51,6.562,10.469,1954.7,0,0.1,0.1,0,0.358,15.575,30.39,90,36.3,614,55,2.821,0,-9.9,30
9.7.2024,40:33.4,5181,65.4,1.012,3756.6,142.5,3.2,49,51,6.321,10.459,1954.7,0,0.1,0.1,0,0.279,15.524,30.39,90,36.3,614,55,2.771,0,-11.535,30
9.7.2024,40:35.4,5181,65.4,0.991,3665,141,3.2,49,51,6.17,10.401,1954.7,0,0.1,0.1,0,0.239,15.559,30.375,89.9,36.3,614,55,0,0,-12.48,30
9.7.2024,40:37.4,5181,65.4,1.012,3756.6,146.4,3.2,51,51,6.497,10.49,1954.7,0,0.2,0.2,0,0.458,15.31,30.375,89.9,36.3,614,55,0,0,-9.645,30
9.7.2024,40:39.4,5180,65.4,1.012,3756.6,147.7,3.2,52,51,6.158,10.418,1954.7,0,0.3,0.3,0,0.28,15.57,30.375,89.9,36.3,614,55,0.029,0,-9.195,30
9.7.2024,40:41.4,5180,65.4,1.012,3756.6,142.9,3.2,52,51,6.543,10.334,1954.7,0,0.1,0.1,0,0.291,15.568,30.36,89.9,36.3,614,55,0.059,0,-8.535,30
9.7.2024,40:43.4,5180,65.4,1.031,3848.2,143,3.2,52,51,6.333,10.377,1954.7,0,0.1,0.1,0.032,0.364,15.571,30.36,89.9,36.3,614,55,0.029,0,-9.645,30
9.7.2024,40:45.4,5179,65.4,0.976,3573.4,156,3.2,52,51,6.446,10.647,1954.7,0,0.1,0.1,0,0.404,15.501,30.36,89.9,36.3,614,55,0.059,0.034,-8.73,30
9.7.2024,40:47.4,5179,65.4,0.994,3665,139.4,3.2,52,51,6.207,10.152,1954.7,0,0.1,0.1,0,0.283,15.575,30.345,89.8,36.3,614,55,0,0,-8.16,30
9.7.2024,40:49.4,5182,65.4,0.976,3573.4,152,3.2,52,52,6.563,10.537,1954.7,0,0.4,0.4,0,0.386,15.6,30.345,89.8,36.3,614,55,0.03,0,-10.95,30
9.7.2024,40:51.4,5182,65.4,0.994,3665,136.8,3.2,49,51,6.24,10.187,1954.7,0,0.1,0.1,0,0.213,15.486,30.345,89.8,36.3,614,55,0.058,0,-8.76,30
9.7.2024,40:53.4,5182,65.4,1.012,3756.6,142.4,3.2,50,51,6.287,10.315,1954.7,0,0.2,0.2,0,0.485,15.43,30.33,89.8,36.3,614,55,0.029,0,-9.045,30
9.7.2024,40:55.4,5181,65.4,0.994,3665,146.2,3.2,54,60,6.297,10.257,1954.7,0,0.1,0.1,0,0.321,15.561,30.33,89.8,36.3,614,55,0,0,-8.985,30
9.7.2024,40:57.4,5181,65.4,1.031,3848.2,123.4,3.2,49,50,5.836,9.784,1954.7,0,0,0,0,0.157,15.597,30.33,89.8,36.3,614,55,0.042,0.068,-8.145,30
9.7.2024,40:59.4,5181,65.4,0.975,3573.4,142.1,3.2,49,51,6.176,10.07,1954.7,0,0.1,0.1,0,0.274,15.568,30.315,89.7,36.3,614,55,0.088,0.034,-8.715,30
9.7.2024,41:01.4,5179,65.4,1.012,3756.6,149.1,3.2,49,50,6.298,10.411,1954.7,0,0.3,0.3,0,0.366,15.59,30.315,89.7,36.3,614,55,0.088,0.021,-8.67,30
9.7.2024,41:03.4,5181,65.4,1.031,3848.2,158.3,3.2,49,51,6.796,10.665,1954.7,0,0.1,0.1,0,0.316,15.566,30.315,89.7,36.3,614,55,2.75,0,-9.255,30
9.7.2024,41:05.4,5177,65.4,0.994,3665,142.8,3.2,48,50,6.242,10.252,1954.7,0,0.2,0.2,0,0.462,15.6,30.3,89.7,36.3,614,55,0,0,-8.805,30
9.7.2024,41:07.4,5178,65.4,1.031,3848.2,139.9,3.2,48,51,6.319,10.162,1954.7,0,0.1,0.1,0,0.276,15.561,30.3,89.7,36.3,614,55,2.744,0.026,-8.535,30
9.7.2024,41:09.4,5179,65.4,1.031,3848.2,157.8,3.2,49,51,6.542,10.472,1954.7,0,0.1,0.1,0,0.21,15.601,30.285,89.7,36.3,614,55,0.03,0,-8.58,30
9.7.2024,41:11.4,5178,65.4,1.012,3756.6,150,3.2,49,51,6.56,10.45,1954.7,0,0.3,0.3,0,0.395,15.57,30.285,89.7,36.3,614,55,0.059,0,-8.685,30
9.7.2024,41:13.4,5178,65.4,1.031,3848.2,143.5,3.2,48,50,6.242,10.186,1954.7,0,0.1,0.1,0,0.277,15.56,30.285,89.7,36.3,614,55,0.058,0.026,-8.655,30
9.7.2024,41:15.4,5178,65.4,0.976,3573.4,146.2,3.2,51,50,6.276,10.374,1954.7,0,0.1,0.1,0,0.316,15.506,30.27,89.6,36.3,614,55,0.058,0.034,-11.505,30
9.7.2024,41:17.4,5177,65.4,1.031,3848.2,142.5,3.2,51,50,6.128,10.088,1954.7,0,0,0,0,0.275,15.6,30.27,89.6,36.3,614,55,0.029,0,-11.67,30
9.7.2024,41:19.4,5177,65.4,1.012,3756.6,146.7,3.2,52,51,6.432,10.354,1954.7,0,0.4,0.4,0,0.319,15.522,30.27,89.6,36.3,614,55,0.029,0,-10.02,30
9.7.2024,41:21.4,5177,65.4,1.012,3756.6,143,3.2,51,51,6.447,10.289,1954.7,0,0.1,0.1,0,0.276,15.49,30.255,89.6,36.3,614,55,0.059,0,-8.7,30
