Date,Time,Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Uncore VID [V],SA VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [?],Core 0 [?],Core 1 [?],Core 2 [?],Core 3 [?],Core Distance to TjMAX (avg) [?],Core 0 Distance to TjMAX [?],Core 1 Distance to TjMAX [?],Core 2 Distance to TjMAX [?],Core 3 Distance to TjMAX [?],CPU Package [?],Core Max [?],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [?].1,CPU IA Cores [?],CPU GT Cores (Graphics) [?],iGPU VID [V],VR VCC Current (SVID IOUT) [A],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total System Power [W],System Agent Power [W],Rest-of-Chip Power [W],PCH Power [W],PL1 Power Limit (Static) [W],PL1 Power Limit (Dynamic) [W],PL2 Power Limit (Static) [W],PL2 Power Limit (Dynamic) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Current cTDP Level [],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],Gear Mode [],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",Drive Temperature [?],Drive Remaining Life [%],Drive Available Spare [%],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],Battery Voltage [V],Remaining Capacity [Wh],Charge Level [%],Wear Level [%],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Charge Rate [W],Unnamed: 202,Battery_Percentage,Estimated Remaining Time [mins]
9.7.2024,22:12.6,49.8,5343,2571,67.5,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,144.6,364.4,24.5,215.7,82,238.3,75.1,86.2,70.2,144.6,3.4,9,0.5,5.1,1.9,5.7,2.4,2,0.8,9,3.4,100,11,27.9,1.9,15.9,6.4,17.6,6.1,6.7,5.1,11,42,42,42,42,42,36,50,51,51,51,47,50,49,49,49,53,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,5.566,6.247,1.982,0.192,10.305,1.541,0.427,0.849,51,15,51,51,450,0.4,0,0,0,0,0,442,2,68.9,3.7,9.5,0.7,5.4,2.1,5.9,1.9,2.3,1.7,88.3,83.4,88.6,87.9,93.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,93,100,No,No,31105,72426,0,0.2,0.3,0.008,0.374,138995,59656,15.954,33.405,98.9,36.3,4.9,4.9,204.43,0.68,613,55,0.029,0,-7.935,252.6,100,
9.7.2024,22:14.6,49.8,5341,2572,67.4,1.011,0.96,1.03,1.025,1.03,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,147.6,400.5,41.8,210.7,67,231.4,71.7,83,74.7,147.6,3.5,9.8,1.6,4.9,1.4,4.6,1.5,1.8,2.4,9.8,3.5,100,11.2,30.4,3.5,15.7,5.6,17.1,5.7,6.3,5.5,11.2,41,38,42,42,42,36,56,55,61,54,54,44,45,39,46,46,63,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,65,52,0.73,5.566,6.222,1.92,0.231,10.405,1.542,0.428,0.863,51,15,51,51,450,0.5,0,0,0,0,0,442,2,67.9,3.7,10.3,1.1,5.2,1.7,5.7,1.8,2.1,1.8,88.1,82,88.6,88.2,93.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,93,100,No,No,31105,72426,0,0.1,0.1,0,0.323,138995,59657,15.938,33.39,98.8,36.3,4.7,4.7,213.48,0.71,613,55,0.029,0.021,-7.875,254.4,100,
9.7.2024,22:16.6,49.8,5342,2572,67.5,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,119.9,384.7,16.7,95.1,91.4,181.4,68.3,97,24.7,119.9,3.6,10.2,1.1,2.8,2.8,5.8,2.3,2.9,1.2,10.2,3.6,100,9.2,29.2,1.3,7.8,7.5,13.6,5.3,7.1,1.9,9.2,41,38,42,42,42,36,48,49,49,50,46,52,51,51,50,54,52,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,8.789,5.853,1.659,0.223,9.717,1.533,0.416,0.731,51,15,51,51,450,0.5,0,0,0,0,0,442,2,72.2,3.1,9.9,0.5,2.5,2.3,4.5,1.7,2.5,0.6,89.5,83.9,89.7,89.7,94.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72426,0,0.1,0.1,0,0.144,138995,59657,15.972,33.39,98.8,36.3,4.6,4.6,217.9,0.72,613,55,0,0,-8.43,237.7,100,
9.7.2024,22:18.6,49.8,5342,2572,67.5,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,141,399.3,13.1,157.6,97.5,155.3,78.1,192.7,34.3,141,3.2,10,0,3.7,2.2,3.7,1,4.6,0.7,10,3.2,100,10.8,30.2,1.1,12.1,7.9,11.5,6.3,14.4,2.6,10.8,42,42,42,42,42,36,49,49,49,51,46,51,51,51,49,54,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,6.152,6.225,1.933,0.21,10.123,1.546,0.427,0.801,51,15,51,51,450,0.5,0,0,0,0,0,442,2,71.5,3.6,10.3,0.4,4,2.5,3.9,2,4.9,0.9,88.2,83.9,88.3,89.6,91,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72426,0,0.1,0.1,0,0.289,138995,59658,15.913,33.39,98.8,36.3,4.5,4.6,222.52,0.73,613,55,0.029,0,-8.085,247.8,100,
9.7.2024,22:20.6,49.8,5343,2571,67.5,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,153.7,383.2,25.9,195.2,76.6,220.7,78.1,212.9,36.9,153.7,3.7,9.4,1.2,4.6,1.7,5.2,2.4,5,0,9.4,3.7,100,11.7,29.2,2,14.5,6.2,16.2,6.3,16,2.8,11.7,41,38,42,42,42,36,48,48,49,50,46,52,52,51,50,54,51,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,52,0.732,6.152,6.588,2.208,0.216,10.555,1.549,0.433,0.923,51,15,51,51,450,0.5,0,0,0,0,0,442,2,68.5,3.9,9.9,0.7,5,2,5.5,2,5.5,0.9,87.1,82.7,88.8,87.9,89.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72426,0.1,0.1,0.2,0.03,0.29,138995,59658,15.937,33.375,98.8,36.3,4.4,4.4,229.46,0.74,613,55,0.059,0,-7.98,250.9,100,
9.7.2024,22:22.6,49.8,5342,2572,67.4,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,143,399.1,15.5,101.2,105.4,301.6,58.9,89.3,73,143,3.3,9.9,0,2.3,2.4,7.2,1.3,2,1.6,9.9,3.3,100,10.8,30.2,1.2,7.6,8.6,22.2,4.6,6.9,5.4,10.8,42,42,42,42,42,36,49,49,50,52,46,51,51,50,48,54,51,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,5.274,6.215,1.886,0.222,10.282,1.547,0.447,0.821,51,15,51,51,450,0.7,0,0,0,0,0,442,2,68.6,3.6,10.3,0.4,2.5,2.7,7.5,1.5,2.4,1.8,88.3,83.4,90.1,86.9,92.6,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72426,0,0.1,0.1,0,0.363,138995,59659,15.897,33.375,98.8,36.3,4.3,4.4,231.78,0.75,613,55,2.771,0,-8.655,231.4,100,
9.7.2024,22:24.6,49.8,5341,2572,67.4,0.975,0.96,0.955,0.957,1.027,0.888,0.751,3573.4,3481.7,3481.7,3481.7,3848.2,91.6,3298.5,141,411.5,20.6,187.2,75.1,193.4,86.9,79.7,73.6,141,3.6,10.2,1.2,4.4,1.8,4.6,2,1.9,2.5,10.2,3.6,100,10.7,31,1.6,14.3,6.2,14.1,7.1,6,5.4,10.7,39,38,38,38,42,36,48,48,51,49,46,52,52,49,51,54,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,51,0.732,6.445,6.078,1.745,0.213,10.254,1.539,0.42,0.888,51,15,51,51,450,0.6,0,0,0,0,0,442,2,70.1,3.6,10.6,0.6,4.8,1.9,4.8,2.3,2.1,1.8,88.5,83.4,88.2,88.5,93.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72426,0,0.1,0.1,0,0.315,138995,59660,15.858,33.375,98.8,36.3,4.2,4.3,236.57,0.82,613,55,0.059,0.034,-8.175,244.9,100,
9.7.2024,22:26.6,49.8,5341,2572,67.4,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,144,349,30.9,233.9,117.3,232.9,67.5,94.3,26.5,144,4.1,9.3,1.4,6.2,3.4,6.3,2.3,2.9,1.3,9.3,4.1,100,11,26.2,2.8,17.4,9.7,17.4,5.3,7.2,2,11,41,38,42,42,42,36,48,49,49,50,46,52,51,51,50,54,51,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,5.274,6.354,2.113,0.231,10.364,1.544,0.425,0.871,51,15,51,51,450,0.5,0,0,0,0,0,442,2,68.4,3.7,9,0.9,5.8,3,5.9,1.7,2.4,0.7,87.9,84.7,85.2,87.5,94.3,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72426,0,0.2,0.2,0,0.476,138995,59661,15.942,33.36,98.8,36.3,4.2,4.3,235.3,0.83,613,55,2.719,0,-8.19,244.4,100,
9.7.2024,22:28.6,49.8,5341,2572,67.4,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,143.1,322.1,41,265.6,106.4,198.4,76.9,114.1,20.5,143.1,3.3,7.9,0.1,6.3,2.4,4.7,1.7,2.6,0.4,7.9,3.3,100,10.9,24.1,3.7,19.5,8.6,14.8,6.2,8.7,1.5,10.9,41,38,42,42,42,36,48,48,50,50,46,52,52,50,50,54,52,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,6.152,6.211,1.871,0.232,10.329,1.538,0.426,0.874,51,15,51,51,450,0.5,0,0,0,0,0,442,2,68.4,3.6,8.2,1.1,6.5,2.8,5,2,2.9,0.5,88.2,84.9,86.1,88.5,93.3,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72426,0,0,0,0,0.275,138995,59661,15.95,33.36,98.8,36.3,4.2,4.2,240.83,0.83,613,55,0.177,0,-8.79,227.7,100,
9.7.2024,22:30.6,49.8,5340,2573,67.4,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,139.2,359.7,42.4,161.9,78.4,294.1,59.6,96.1,21.3,139.2,3.3,8.8,0.9,3.8,1.8,7,1.3,2.2,0.4,8.8,3.3,100,10.6,27.4,3.7,12.1,6.4,21.6,4.6,7.3,1.6,10.6,41,38,42,42,42,36,48,48,49,49,45,52,52,51,51,55,52,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.73,5.566,6.351,1.932,0.261,10.304,1.533,0.425,0.92,51,15,51,51,450,0.5,0,0,0,0,0,442,2,69.4,3.5,9.3,1.1,4,2,7.2,1.5,2.5,0.5,88.6,83.3,89.5,87.4,94.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72426,0,0.1,0.1,0.016,0.424,138995,59662,15.926,33.36,98.8,36.3,4.1,4.1,244.79,0.84,613,55,0.059,0,-8.07,248,100,
9.7.2024,22:32.6,49.8,5340,2574,67.4,0.975,0.96,0.955,0.957,1.027,0.888,0.751,3573.4,3481.7,3481.7,3481.7,3848.2,91.6,3298.5,145.2,318.4,43.7,239.4,84.4,266.6,62,118.1,28.7,145.2,3.6,7.9,1.8,5.7,2,6.4,1.5,2.8,0.6,7.9,3.6,100,11,24.2,3.8,18.2,6.8,19.7,4.7,8.7,2.2,11,39,38,38,38,42,36,48,48,51,49,46,52,52,49,51,54,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,51,0.732,6.445,6.358,2.07,0.209,10.392,1.534,0.427,0.884,51,15,51,51,450,0.5,0,0,0,0,0,442,2,67.8,3.7,8.2,1.2,6,2.1,6.6,1.6,3,0.7,88.1,84.5,86.6,87.8,93.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72426,0,0.1,0.1,0,0.321,138995,59663,15.927,33.345,98.7,36.3,4,4.1,249.17,0.83,613,55,0.029,0,-9.075,220.4,100,
9.7.2024,22:34.6,49.8,5340,2573,67.4,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,138.5,373.9,22.5,173.8,74.2,269.1,47.9,86,60.6,138.5,3.1,9.2,0.4,4.1,1.7,6.4,0.2,2,0.6,9.2,3.1,100,10.5,28.3,1.9,13.1,6.2,19.9,3.7,6.6,4.6,10.5,41,38,42,42,42,36,48,48,50,49,47,52,52,50,51,53,51,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.73,6.152,6.447,2.047,0.219,10.316,1.54,0.437,0.921,51,15,51,51,450,0.6,0,0,0,0,0,442,2,69.1,3.5,9.6,0.6,4.4,1.9,6.6,1.2,2.2,1.6,88.5,83.9,89,88.1,93.1,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72426,0,0.1,0.1,0,0.296,138995,59663,15.921,33.345,98.7,36.3,4,4,253.05,0.84,613,55,0,0,-8.355,239.4,100,
9.7.2024,22:36.6,49.8,5337,2577,67.4,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,148.2,438.8,54.6,190.9,78.7,163.7,68.1,167.4,23.7,148.2,3.5,10.9,0.6,4.5,1.9,3.9,1.6,4,0.5,10.9,3.5,100,11.3,32.8,4.4,14.7,6.5,12.2,5.4,12.4,1.8,11.3,41,38,42,42,42,36,49,49,51,49,46,51,51,49,51,54,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,7.617,6.451,2.165,0.258,10.344,1.541,0.447,0.813,51,15,51,51,450,0.9,0,0,0,0,0,442,2,67.6,3.8,11.1,1.4,4.8,2,4.1,1.8,4.2,0.6,88,82,87.9,89.9,92.2,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,42,93,100,No,No,31105,72426,0,0.1,0.1,0,0.276,138995,59664,15.919,33.345,98.7,36.3,4,4,249.44,0.89,613,55,0,0,-8.835,226.4,100,
9.7.2024,22:38.6,49.8,5337,2577,67.4,1.031,1.035,1.027,1.032,1.027,0.888,0.748,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,154.3,373.5,56,188.9,83.6,210.5,57.4,224.8,39.2,154.3,3.8,9.3,1.3,4.5,2,5.1,1.3,5.4,1.6,9.3,3.8,100,11.7,28,4.7,14.2,6.8,15.7,4.4,17,2.9,11.7,42,42,42,42,42,36,49,49,50,50,48,51,51,50,50,52,52,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.73,5.274,6.634,2.167,0.267,10.66,1.547,0.44,0.955,51,15,51,51,450,0.6,0,0,0,0,0,442,2,67.4,3.9,9.6,1.5,4.7,2.2,5.3,1.4,5.8,1,87.3,83.3,88.4,89,88.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72426,0,0.1,0.1,0.049,0.42,138995,59665,15.933,33.33,98.7,36.3,4.1,4.1,244.73,0.96,613,55,0.154,0.052,-9.12,219.3,100,
9.7.2024,22:40.6,49.8,5336,2577,67.4,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,163.4,399.6,51,188,60.8,311.7,88.9,154.3,52.5,163.4,4.4,10.6,2,5.2,1.4,8.2,2.8,3.6,1.2,10.6,4.4,100,12.4,29.8,4.4,14,5,22.9,6.7,12.1,3.9,12.4,42,42,42,42,42,36,49,48,50,51,46,51,52,50,49,54,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,52,0.732,5.859,6.934,2.422,0.226,10.761,1.547,0.439,0.907,51,15,51,51,450,0.6,0,0,0,0,0,442,2,65.6,4.2,10.2,1.4,4.7,1.6,7.7,2.2,4.1,1.3,86.6,82.5,89.3,85.8,88.7,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72426,0,0.1,0.1,0.008,0.271,138995,59665,15.822,33.33,98.7,36.3,4.1,4.2,242.09,0.94,613,55,0.059,0.034,-10.86,184.1,100,
9.7.2024,22:42.6,49.8,5335,2579,67.4,1.012,1.035,1.027,0.957,1.027,0.873,0.751,3756.6,3848.2,3848.2,3481.7,3848.2,91.6,3206.9,149.1,324.1,59.3,217,87.3,262,56,127,60,149.1,3.8,8.1,1.4,5.1,2.8,6.3,1.3,3.7,1.4,8.1,3.8,100,11.3,24.2,5,16.6,7.2,19.3,4.4,9.6,4.5,11.3,41,42,42,38,42,35,49,50,51,50,46,51,50,49,50,54,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,51,0.732,5.859,6.536,2.201,0.24,10.434,1.539,0.428,0.88,51,15,51,51,450,0.4,0,0,0,0,0,442,2,67.9,3.8,8.3,1.6,5.5,2.2,6.5,1.4,3.3,1.5,87.6,84.1,86.7,88,91.8,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72426,0,0.2,0.2,0,0.379,138995,59666,15.74,33.33,98.7,36.3,4.1,4.2,242.03,0.92,613,55,0.059,0.021,-10.755,185.9,100,
9.7.2024,22:44.6,49.8,5335,2579,67.4,1.012,0.96,1.027,1.032,1.027,0.888,0.751,3756.6,3481.7,3848.2,3848.2,3848.2,91.6,3298.5,150.4,421.7,22.9,179.9,48.5,253.2,62.6,103.2,111.1,150.4,3.8,10.4,1.3,4.3,1.1,5.4,2.2,2.4,3.4,10.4,3.8,100,11.4,32,1.8,13.6,3.9,18.6,5.1,8,8.2,11.4,41,38,42,42,42,36,49,49,51,50,46,51,51,49,50,54,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,51,0.732,6.152,6.398,2.059,0.22,10.632,1.544,0.426,0.961,51,15,51,51,450,0.4,0,0,0,0,0,442,2,66.6,3.8,10.8,0.6,4.5,1.3,6.2,1.6,2.7,2.7,87.7,82,90.1,88.1,90.5,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72426,0,0.1,0.1,0,0.372,138995,59666,15.866,33.315,98.6,36.3,4,4,250.83,0.92,613,55,0,0,-8.43,237.1,100,
9.7.2024,22:46.6,49.8,5335,2579,67.4,1.031,1.035,1.027,1.032,1.027,0.888,0.751,3848.2,3848.2,3848.2,3848.2,3848.2,91.6,3298.5,148.5,424.4,25.1,118.6,64.3,184.5,98.3,242.7,30.2,148.5,3.4,10.5,0,2.9,0.7,5.1,2.3,5,0.6,10.5,3.4,100,11.3,31.8,2,9.2,5.1,13.7,7.9,18,2.3,11.3,42,42,42,42,42,36,49,48,50,51,46,51,52,50,49,54,52,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,52,0.732,5.859,6.695,2.487,0.217,10.332,1.544,0.428,0.828,51,15,51,51,450,0.5,0,0,0,0,0,442,2,67.6,3.8,10.8,0.7,3,1.7,4.6,2.6,6.1,0.8,87.9,83.2,91,87.9,89.4,1954.7,21.33,36,39,39,90,129,598,1,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,93,100,No,No,31105,72426,0,0.1,0.1,0,0.228,138995,59667,15.74,33.315,98.6,36.3,3.9,4,255.05,0.92,613,55,0,0,-8.445,236.7,100,
